,Hourly production [kWh],DayOfWeek,Year,Month,Day,Weekend,PreviusDatLoad,Temp,Hour
14257,0.024,2,2016,8,17,0,4786.403523809526,17.3,1
14258,0.039,2,2016,8,17,0,4786.403523809526,17.3,2
14259,0.032,2,2016,8,17,0,4786.403523809526,17.3,3
14260,19.562,2,2016,8,17,0,4786.403523809526,15.1,4
14261,566.132,2,2016,8,17,0,4786.403523809526,15.1,5
14262,2794.1809999999996,2,2016,8,17,0,4786.403523809526,15.1,6
14263,6192.404,2,2016,8,17,0,4786.403523809526,20.1,7
14264,9049.445,2,2016,8,17,0,4786.403523809526,20.1,8
14265,11082.111,2,2016,8,17,0,4786.403523809526,20.1,9
14266,12194.393,2,2016,8,17,0,4786.403523809526,28.0,10
14267,12475.222,2,2016,8,17,0,4786.403523809526,28.0,11
14268,11437.659,2,2016,8,17,0,4786.403523809526,28.0,12
14269,10175.556,2,2016,8,17,0,4786.403523809526,31.2,13
14270,8872.368,2,2016,8,17,0,4786.403523809526,31.2,14
14271,6714.759,2,2016,8,17,0,4786.403523809526,31.2,15
14272,3131.687,2,2016,8,17,0,4786.403523809526,32.0,16
14273,768.946,2,2016,8,17,0,4786.403523809526,32.0,17
14274,23.361,2,2016,8,17,0,4786.403523809526,32.0,18
14275,0.054000000000000006,2,2016,8,17,0,4786.403523809526,25.6,19
14276,0.039,2,2016,8,17,0,4786.403523809526,25.6,20
14277,0.016,2,2016,8,17,0,4786.403523809526,25.6,21
14278,0.008,2,2016,8,17,0,4786.403523809526,23.7,22
14279,0.008,2,2016,8,17,0,4786.403523809526,23.7,23
14280,0.016,3,2016,8,18,0,3979.0842500000012,20.3,0
14281,0.008,3,2016,8,18,0,3979.0842500000012,20.3,1
14282,0.008,3,2016,8,18,0,3979.0842500000012,20.3,2
14283,0.008,3,2016,8,18,0,3979.0842500000012,20.3,3
14284,3.179,3,2016,8,18,0,3979.0842500000012,19.1,4
14285,455.02099999999996,3,2016,8,18,0,3979.0842500000012,19.1,5
14286,1925.6960000000001,3,2016,8,18,0,3979.0842500000012,19.1,6
14287,4301.909000000001,3,2016,8,18,0,3979.0842500000012,20.8,7
14288,7453.085,3,2016,8,18,0,3979.0842500000012,20.8,8
14289,9465.035,3,2016,8,18,0,3979.0842500000012,20.8,9
14290,9761.505,3,2016,8,18,0,3979.0842500000012,27.3,10
14291,10034.681,3,2016,8,18,0,3979.0842500000012,27.3,11
14292,9446.088,3,2016,8,18,0,3979.0842500000012,27.3,12
14293,7685.085999999999,3,2016,8,18,0,3979.0842500000012,30.0,13
14294,6027.621,3,2016,8,18,0,3979.0842500000012,30.0,14
14295,3496.61,3,2016,8,18,0,3979.0842500000012,30.0,15
14296,1224.692,3,2016,8,18,0,3979.0842500000012,23.5,16
14297,433.264,3,2016,8,18,0,3979.0842500000012,23.5,17
14298,11.822000000000001,3,2016,8,18,0,3979.0842500000012,23.5,18
14299,0.016,3,2016,8,18,0,3979.0842500000012,23.2,19
14300,0.008,3,2016,8,18,0,3979.0842500000012,23.2,20
14301,0.016,3,2016,8,18,0,3979.0842500000012,23.2,21
14302,0.008,3,2016,8,18,0,3979.0842500000012,20.3,22
14303,0.008,3,2016,8,18,0,3979.0842500000012,20.3,23
14304,0.016,4,2016,8,19,0,2988.5579166666666,22.4,0
14305,0.008,4,2016,8,19,0,2988.5579166666666,18.3,1
14306,0.008,4,2016,8,19,0,2988.5579166666666,18.3,2
14307,0.016,4,2016,8,19,0,2988.5579166666666,18.3,3
14308,0.9570000000000001,4,2016,8,19,0,2988.5579166666666,20.6,4
14309,361.436,4,2016,8,19,0,2988.5579166666666,20.6,5
14310,2028.485,4,2016,8,19,0,2988.5579166666666,20.6,6
14311,5872.425,4,2016,8,19,0,2988.5579166666666,20.6,7
14312,8625.003,4,2016,8,19,0,2988.5579166666666,20.6,8
14313,10326.417,4,2016,8,19,0,2988.5579166666666,20.6,9
14314,11585.213,4,2016,8,19,0,2988.5579166666666,26.5,10
14315,11632.508999999998,4,2016,8,19,0,2988.5579166666666,26.5,11
14316,11568.225,4,2016,8,19,0,2988.5579166666666,26.5,12
14317,10231.271999999999,4,2016,8,19,0,2988.5579166666666,31.2,13
14318,7117.387,4,2016,8,19,0,2988.5579166666666,31.2,14
14319,4321.439,4,2016,8,19,0,2988.5579166666666,31.2,15
14320,2115.112,4,2016,8,19,0,2988.5579166666666,28.3,16
14321,644.555,4,2016,8,19,0,2988.5579166666666,28.3,17
14322,32.82,4,2016,8,19,0,2988.5579166666666,28.3,18
14323,0.016,4,2016,8,19,0,2988.5579166666666,24.3,19
14324,0.016,4,2016,8,19,0,2988.5579166666666,24.3,20
14325,0.008,4,2016,8,19,0,2988.5579166666666,24.3,21
14326,0.008,4,2016,8,19,0,2988.5579166666666,22.4,22
14327,0.016,4,2016,8,19,0,2988.5579166666666,22.4,23
14328,0.008,5,2016,8,20,1,3602.6402916666666,21.1,0
14329,0.008,5,2016,8,20,1,3602.6402916666666,18.7,1
14330,0.008,5,2016,8,20,1,3602.6402916666666,18.7,2
14331,0.008,5,2016,8,20,1,3602.6402916666666,18.7,3
14332,4.131,5,2016,8,20,1,3602.6402916666666,16.7,4
14333,478.092,5,2016,8,20,1,3602.6402916666666,16.7,5
14334,2498.146,5,2016,8,20,1,3602.6402916666666,16.7,6
14335,5857.934,5,2016,8,20,1,3602.6402916666666,19.0,7
14336,8752.049,5,2016,8,20,1,3602.6402916666666,19.0,8
14337,10907.532,5,2016,8,20,1,3602.6402916666666,19.0,9
14338,12091.35,5,2016,8,20,1,3602.6402916666666,26.9,10
14339,11908.246000000001,5,2016,8,20,1,3602.6402916666666,26.9,11
14340,10804.223999999998,5,2016,8,20,1,3602.6402916666666,26.9,12
14341,9935.31,5,2016,8,20,1,3602.6402916666666,30.7,13
14342,8199.469000000001,5,2016,8,20,1,3602.6402916666666,30.7,14
14343,5387.593000000001,5,2016,8,20,1,3602.6402916666666,30.7,15
14344,2987.0809999999997,5,2016,8,20,1,3602.6402916666666,31.1,16
14345,674.2080000000001,5,2016,8,20,1,3602.6402916666666,31.1,17
14346,16.849,5,2016,8,20,1,3602.6402916666666,31.1,18
14347,0.024,5,2016,8,20,1,3602.6402916666666,26.6,19
14348,0.032,5,2016,8,20,1,3602.6402916666666,26.6,20
14349,0.016,5,2016,8,20,1,3602.6402916666666,26.6,21
14350,0.03,5,2016,8,20,1,3602.6402916666666,21.1,22
14351,0.008,5,2016,8,20,1,3602.6402916666666,21.1,23
14352,0.016,6,2016,8,21,1,3770.931500000001,22.4,0
14353,0.008,6,2016,8,21,1,3770.931500000001,19.0,1
14354,0.008,6,2016,8,21,1,3770.931500000001,19.0,2
14355,0.016,6,2016,8,21,1,3770.931500000001,19.0,3
14356,4.894,6,2016,8,21,1,3770.931500000001,17.5,4
14357,459.10900000000004,6,2016,8,21,1,3770.931500000001,17.5,5
14358,2624.17,6,2016,8,21,1,3770.931500000001,17.5,6
14359,5923.053000000001,6,2016,8,21,1,3770.931500000001,20.0,7
14360,8793.305,6,2016,8,21,1,3770.931500000001,20.0,8
14361,10835.523000000001,6,2016,8,21,1,3770.931500000001,20.0,9
14362,11907.278,6,2016,8,21,1,3770.931500000001,27.6,10
14363,11711.412,6,2016,8,21,1,3770.931500000001,27.6,11
14364,11657.52,6,2016,8,21,1,3770.931500000001,27.6,12
14365,10301.598,6,2016,8,21,1,3770.931500000001,32.3,13
14366,8503.357,6,2016,8,21,1,3770.931500000001,32.3,14
14367,6078.838000000001,6,2016,8,21,1,3770.931500000001,32.3,15
14368,2813.3259999999996,6,2016,8,21,1,3770.931500000001,33.1,16
14369,664.607,6,2016,8,21,1,3770.931500000001,33.1,17
14370,13.638,6,2016,8,21,1,3770.931500000001,33.1,18
14371,0.008,6,2016,8,21,1,3770.931500000001,25.6,19
14372,0.008,6,2016,8,21,1,3770.931500000001,25.6,20
14373,0.016,6,2016,8,21,1,3770.931500000001,25.6,21
14374,0.008,6,2016,8,21,1,3770.931500000001,22.4,22
14375,0.008,6,2016,8,21,1,3770.931500000001,22.4,23
14376,0.016,0,2016,8,22,0,3845.4885000000013,18.4,0
14377,0.008,0,2016,8,22,0,3845.4885000000013,18.4,1
14378,0.008,0,2016,8,22,0,3845.4885000000013,18.4,2
14379,0.016,0,2016,8,22,0,3845.4885000000013,18.4,3
14380,3.81,0,2016,8,22,0,3845.4885000000013,17.0,4
14381,462.42900000000003,0,2016,8,22,0,3845.4885000000013,17.0,5
14382,2561.151,0,2016,8,22,0,3845.4885000000013,17.0,6
14383,5452.455,0,2016,8,22,0,3845.4885000000013,21.8,7
14384,7598.19,0,2016,8,22,0,3845.4885000000013,21.8,8
14385,9736.204,0,2016,8,22,0,3845.4885000000013,21.8,9
14386,11509.496000000001,0,2016,8,22,0,3845.4885000000013,28.2,10
14387,10919.591999999999,0,2016,8,22,0,3845.4885000000013,28.2,11
14388,8536.112,0,2016,8,22,0,3845.4885000000013,28.2,12
14389,7642.236,0,2016,8,22,0,3845.4885000000013,29.6,13
14390,4298.299,0,2016,8,22,0,3845.4885000000013,29.6,14
14391,2744.6240000000003,0,2016,8,22,0,3845.4885000000013,29.6,15
14392,1355.649,0,2016,8,22,0,3845.4885000000013,20.3,16
14393,396.404,0,2016,8,22,0,3845.4885000000013,20.3,17
14394,18.794,0,2016,8,22,0,3845.4885000000013,20.3,18
14395,0.008,0,2016,8,22,0,3845.4885000000013,19.2,19
14396,0.016,0,2016,8,22,0,3845.4885000000013,19.2,20
14397,0.008,0,2016,8,22,0,3845.4885000000013,19.2,21
14398,0.008,0,2016,8,22,0,3845.4885000000013,18.4,22
14399,0.008,0,2016,8,22,0,3845.4885000000013,18.4,23
14400,0.016,1,2016,8,23,0,3051.4808749999997,19.2,0
14401,0.008,1,2016,8,23,0,3051.4808749999997,17.7,1
14402,0.008,1,2016,8,23,0,3051.4808749999997,17.7,2
14403,0.008,1,2016,8,23,0,3051.4808749999997,17.7,3
14404,1.663,1,2016,8,23,0,3051.4808749999997,16.1,4
14405,285.908,1,2016,8,23,0,3051.4808749999997,16.1,5
14406,1312.594,1,2016,8,23,0,3051.4808749999997,16.1,6
14407,2460.998,1,2016,8,23,0,3051.4808749999997,17.5,7
14408,3613.841,1,2016,8,23,0,3051.4808749999997,17.5,8
14409,4926.5509999999995,1,2016,8,23,0,3051.4808749999997,17.5,9
14410,4420.081,1,2016,8,23,0,3051.4808749999997,20.0,10
14411,3845.598,1,2016,8,23,0,3051.4808749999997,20.0,11
14412,4964.593,1,2016,8,23,0,3051.4808749999997,20.0,12
14413,6621.311,1,2016,8,23,0,3051.4808749999997,20.7,13
14414,6131.446,1,2016,8,23,0,3051.4808749999997,20.7,14
14415,3913.59,1,2016,8,23,0,3051.4808749999997,20.7,15
14416,2136.822,1,2016,8,23,0,3051.4808749999997,21.9,16
14417,611.559,1,2016,8,23,0,3051.4808749999997,21.9,17
14418,9.503,1,2016,8,23,0,3051.4808749999997,21.9,18
14419,0.008,1,2016,8,23,0,3051.4808749999997,20.5,19
14420,0.008,1,2016,8,23,0,3051.4808749999997,20.5,20
14421,0.008,1,2016,8,23,0,3051.4808749999997,20.5,21
14422,0.016,1,2016,8,23,0,3051.4808749999997,19.2,22
14423,0.008,1,2016,8,23,0,3051.4808749999997,19.2,23
14424,0.008,2,2016,8,24,0,1885.67275,22.9,0
14425,0.008,2,2016,8,24,0,1885.67275,17.2,1
14426,0.008,2,2016,8,24,0,1885.67275,17.2,2
14427,0.008,2,2016,8,24,0,1885.67275,17.2,3
14428,1.6019999999999999,2,2016,8,24,0,1885.67275,16.8,4
14429,334.526,2,2016,8,24,0,1885.67275,16.8,5
14430,1954.201,2,2016,8,24,0,1885.67275,16.8,6
14431,4131.655,2,2016,8,24,0,1885.67275,19.6,7
14432,5943.869000000001,2,2016,8,24,0,1885.67275,19.6,8
14433,6990.316999999999,2,2016,8,24,0,1885.67275,19.6,9
14434,9469.921,2,2016,8,24,0,1885.67275,22.6,10
14435,10766.103000000001,2,2016,8,24,0,1885.67275,22.6,11
14436,10530.618,2,2016,8,24,0,1885.67275,22.6,12
14437,9688.042,2,2016,8,24,0,1885.67275,26.7,13
14438,7953.183000000001,2,2016,8,24,0,1885.67275,26.7,14
14439,5777.646,2,2016,8,24,0,1885.67275,26.7,15
14440,2790.34,2,2016,8,24,0,1885.67275,26.2,16
14441,640.77,2,2016,8,24,0,1885.67275,26.2,17
14442,14.033,2,2016,8,24,0,1885.67275,26.2,18
14443,0.008,2,2016,8,24,0,1885.67275,23.4,19
14444,0.016,2,2016,8,24,0,1885.67275,23.4,20
14445,0.008,2,2016,8,24,0,1885.67275,23.4,21
14446,0.008,2,2016,8,24,0,1885.67275,22.9,22
14447,0.016,2,2016,8,24,0,1885.67275,22.9,23
14448,0.008,3,2016,8,25,0,3207.7880833333334,24.1,0
14449,0.008,3,2016,8,25,0,3207.7880833333334,21.9,1
14450,0.016,3,2016,8,25,0,3207.7880833333334,21.9,2
14451,0.008,3,2016,8,25,0,3207.7880833333334,21.9,3
14452,0.862,3,2016,8,25,0,3207.7880833333334,19.8,4
14453,426.249,3,2016,8,25,0,3207.7880833333334,19.8,5
14454,2058.848,3,2016,8,25,0,3207.7880833333334,19.8,6
14455,4970.668,3,2016,8,25,0,3207.7880833333334,22.6,7
14456,6916.526999999999,3,2016,8,25,0,3207.7880833333334,22.6,8
14457,7388.2880000000005,3,2016,8,25,0,3207.7880833333334,22.6,9
14458,7026.161,3,2016,8,25,0,3207.7880833333334,26.0,10
14459,7345.866999999999,3,2016,8,25,0,3207.7880833333334,26.0,11
14460,7836.126,3,2016,8,25,0,3207.7880833333334,26.0,12
14461,6491.331,3,2016,8,25,0,3207.7880833333334,29.8,13
14462,5239.4890000000005,3,2016,8,25,0,3207.7880833333334,29.8,14
14463,3675.403,3,2016,8,25,0,3207.7880833333334,29.8,15
14464,2139.631,3,2016,8,25,0,3207.7880833333334,29.7,16
14465,599.06,3,2016,8,25,0,3207.7880833333334,29.7,17
14466,9.832,3,2016,8,25,0,3207.7880833333334,29.7,18
14467,0.032,3,2016,8,25,0,3207.7880833333334,26.2,19
14468,0.024,3,2016,8,25,0,3207.7880833333334,26.2,20
14469,0.024,3,2016,8,25,0,3207.7880833333334,26.2,21
14470,0.008,3,2016,8,25,0,3207.7880833333334,24.1,22
14471,0.008,3,2016,8,25,0,3207.7880833333334,24.1,23
14472,0.016,4,2016,8,26,0,2588.5199166666666,20.0,0
14473,0.008,4,2016,8,26,0,2588.5199166666666,22.9,1
14474,0.008,4,2016,8,26,0,2588.5199166666666,22.9,2
14475,0.016,4,2016,8,26,0,2588.5199166666666,22.9,3
14476,0.142,4,2016,8,26,0,2588.5199166666666,17.1,4
14477,358.381,4,2016,8,26,0,2588.5199166666666,17.1,5
14478,1903.902,4,2016,8,26,0,2588.5199166666666,17.1,6
14479,4646.002,4,2016,8,26,0,2588.5199166666666,20.2,7
14480,8115.996999999999,4,2016,8,26,0,2588.5199166666666,20.2,8
14481,10099.646999999999,4,2016,8,26,0,2588.5199166666666,20.2,9
14482,12048.038999999999,4,2016,8,26,0,2588.5199166666666,25.8,10
14483,12281.203000000001,4,2016,8,26,0,2588.5199166666666,25.8,11
14484,11798.378999999999,4,2016,8,26,0,2588.5199166666666,25.8,12
14485,10251.128,4,2016,8,26,0,2588.5199166666666,28.7,13
14486,8648.271,4,2016,8,26,0,2588.5199166666666,28.7,14
14487,5602.273,4,2016,8,26,0,2588.5199166666666,28.7,15
14488,3036.114,4,2016,8,26,0,2588.5199166666666,29.7,16
14489,589.4209999999999,4,2016,8,26,0,2588.5199166666666,29.7,17
14490,7.485,4,2016,8,26,0,2588.5199166666666,29.7,18
14491,0.031,4,2016,8,26,0,2588.5199166666666,25.5,19
14492,0.024,4,2016,8,26,0,2588.5199166666666,25.5,20
14493,0.008,4,2016,8,26,0,2588.5199166666666,25.5,21
14494,0.008,4,2016,8,26,0,2588.5199166666666,20.0,22
14495,0.016,4,2016,8,26,0,2588.5199166666666,20.0,23
14496,0.008,5,2016,8,27,1,3724.4382916666673,18.2,0
14497,0.008,5,2016,8,27,1,3724.4382916666673,15.6,1
14498,0.008,5,2016,8,27,1,3724.4382916666673,15.6,2
14500,1.6669999999999998,5,2016,8,27,1,3724.4382916666673,11.9,4
14501,398.837,5,2016,8,27,1,3724.4382916666673,11.9,5
14502,2693.1690000000003,5,2016,8,27,1,3724.4382916666673,11.9,6
14503,6259.849,5,2016,8,27,1,3724.4382916666673,17.7,7
14504,9274.163,5,2016,8,27,1,3724.4382916666673,17.7,8
14505,11405.643999999998,5,2016,8,27,1,3724.4382916666673,17.7,9
14506,12469.184,5,2016,8,27,1,3724.4382916666673,23.9,10
14507,13145.149,5,2016,8,27,1,3724.4382916666673,23.9,11
14508,12787.291000000001,5,2016,8,27,1,3724.4382916666673,23.9,12
14509,11117.511,5,2016,8,27,1,3724.4382916666673,28.8,13
14510,9130.495,5,2016,8,27,1,3724.4382916666673,28.8,14
14511,6402.685,5,2016,8,27,1,3724.4382916666673,28.8,15
14512,3156.0490000000004,5,2016,8,27,1,3724.4382916666673,29.1,16
14513,631.202,5,2016,8,27,1,3724.4382916666673,29.1,17
14514,5.921,5,2016,8,27,1,3724.4382916666673,29.1,18
14515,0.016,5,2016,8,27,1,3724.4382916666673,24.6,19
14516,0.016,5,2016,8,27,1,3724.4382916666673,24.6,20
14517,0.024,5,2016,8,27,1,3724.4382916666673,24.6,21
14518,0.008,5,2016,8,27,1,3724.4382916666673,18.2,22
14519,0.008,5,2016,8,27,1,3724.4382916666673,18.2,23
14520,0.008,6,2016,8,28,1,4299.083130434783,17.7,0
14521,0.008,6,2016,8,28,1,4299.083130434783,15.1,1
14522,0.008,6,2016,8,28,1,4299.083130434783,15.1,2
14524,0.9009999999999999,6,2016,8,28,1,4299.083130434783,12.7,4
14525,367.07800000000003,6,2016,8,28,1,4299.083130434783,12.7,5
14526,2677.6609999999996,6,2016,8,28,1,4299.083130434783,12.7,6
14527,6156.486999999999,6,2016,8,28,1,4299.083130434783,16.0,7
14528,9077.68,6,2016,8,28,1,4299.083130434783,16.0,8
14529,11113.166000000001,6,2016,8,28,1,4299.083130434783,16.0,9
14530,12240.083,6,2016,8,28,1,4299.083130434783,24.3,10
14531,12563.976999999999,6,2016,8,28,1,4299.083130434783,24.3,11
14532,12237.003999999999,6,2016,8,28,1,4299.083130434783,24.3,12
14533,11127.171,6,2016,8,28,1,4299.083130434783,29.1,13
14534,9068.306999999999,6,2016,8,28,1,4299.083130434783,29.1,14
14535,6123.95,6,2016,8,28,1,4299.083130434783,29.1,15
14536,2958.343,6,2016,8,28,1,4299.083130434783,30.6,16
14537,568.658,6,2016,8,28,1,4299.083130434783,30.6,17
14538,6.995,6,2016,8,28,1,4299.083130434783,30.6,18
14539,0.016,6,2016,8,28,1,4299.083130434783,21.9,19
14540,0.008,6,2016,8,28,1,4299.083130434783,21.9,20
14541,0.016,6,2016,8,28,1,4299.083130434783,21.9,21
14542,0.008,6,2016,8,28,1,4299.083130434783,17.7,22
14543,0.008,6,2016,8,28,1,4299.083130434783,17.7,23
14544,0.016,0,2016,8,29,0,4186.414826086956,19.0,0
14545,0.008,0,2016,8,29,0,4186.414826086956,14.6,1
14546,0.008,0,2016,8,29,0,4186.414826086956,14.6,2
14547,0.016,0,2016,8,29,0,4186.414826086956,14.6,3
14548,0.04,0,2016,8,29,0,4186.414826086956,12.3,4
14549,362.06800000000004,0,2016,8,29,0,4186.414826086956,12.3,5
14550,2652.736,0,2016,8,29,0,4186.414826086956,12.3,6
14551,6102.218000000001,0,2016,8,29,0,4186.414826086956,17.1,7
14552,9039.011999999999,0,2016,8,29,0,4186.414826086956,17.1,8
14553,11134.15,0,2016,8,29,0,4186.414826086956,17.1,9
14554,12293.405,0,2016,8,29,0,4186.414826086956,25.5,10
14555,11915.928999999998,0,2016,8,29,0,4186.414826086956,25.5,11
14556,11949.171,0,2016,8,29,0,4186.414826086956,25.5,12
14557,10523.252,0,2016,8,29,0,4186.414826086956,30.8,13
14558,8573.271999999999,0,2016,8,29,0,4186.414826086956,30.8,14
14559,4587.568,0,2016,8,29,0,4186.414826086956,30.8,15
14560,2069.982,0,2016,8,29,0,4186.414826086956,31.7,16
14561,443.35699999999997,0,2016,8,29,0,4186.414826086956,31.7,17
14562,2.847,0,2016,8,29,0,4186.414826086956,31.7,18
14563,0.008,0,2016,8,29,0,4186.414826086956,26.2,19
14564,0.016,0,2016,8,29,0,4186.414826086956,26.2,20
14565,0.016,0,2016,8,29,0,4186.414826086956,26.2,21
14566,0.008,0,2016,8,29,0,4186.414826086956,19.0,22
14567,0.016,0,2016,8,29,0,4186.414826086956,19.0,23
14568,0.008,1,2016,8,30,0,3818.713291666667,23.5,0
14569,0.008,1,2016,8,30,0,3818.713291666667,23.5,1
14570,0.016,1,2016,8,30,0,3818.713291666667,23.5,2
14571,0.008,1,2016,8,30,0,3818.713291666667,23.5,3
14572,0.758,1,2016,8,30,0,3818.713291666667,14.3,4
14573,364.135,1,2016,8,30,0,3818.713291666667,14.3,5
14574,2545.5570000000002,1,2016,8,30,0,3818.713291666667,14.3,6
14575,5936.018,1,2016,8,30,0,3818.713291666667,18.6,7
14576,8900.537,1,2016,8,30,0,3818.713291666667,18.6,8
14577,11014.118,1,2016,8,30,0,3818.713291666667,18.6,9
14578,12131.997,1,2016,8,30,0,3818.713291666667,28.0,10
14579,12315.597,1,2016,8,30,0,3818.713291666667,28.0,11
14580,11527.285,1,2016,8,30,0,3818.713291666667,28.0,12
14581,10312.894,1,2016,8,30,0,3818.713291666667,31.6,13
14582,8558.213,1,2016,8,30,0,3818.713291666667,31.6,14
14583,5258.99,1,2016,8,30,0,3818.713291666667,31.6,15
14584,2589.645,1,2016,8,30,0,3818.713291666667,31.7,16
14585,546.9490000000001,1,2016,8,30,0,3818.713291666667,31.7,17
14586,2.8489999999999998,1,2016,8,30,0,3818.713291666667,31.7,18
14587,0.008,1,2016,8,30,0,3818.713291666667,26.7,19
14588,0.016,1,2016,8,30,0,3818.713291666667,26.7,20
14589,0.008,1,2016,8,30,0,3818.713291666667,26.7,21
14590,0.008,1,2016,8,30,0,3818.713291666667,23.5,22
14591,0.016,1,2016,8,30,0,3818.713291666667,23.5,23
14592,0.008,2,2016,8,31,0,3833.5682500000007,22.4,0
14593,0.008,2,2016,8,31,0,3833.5682500000007,20.3,1
14594,0.008,2,2016,8,31,0,3833.5682500000007,20.3,2
14595,0.008,2,2016,8,31,0,3833.5682500000007,20.3,3
14596,0.024,2,2016,8,31,0,3833.5682500000007,18.1,4
14597,359.793,2,2016,8,31,0,3833.5682500000007,18.1,5
14598,2443.201,2,2016,8,31,0,3833.5682500000007,18.1,6
14599,5689.999,2,2016,8,31,0,3833.5682500000007,21.8,7
14600,8587.669,2,2016,8,31,0,3833.5682500000007,21.8,8
14601,10656.572,2,2016,8,31,0,3833.5682500000007,21.8,9
14602,11894.798,2,2016,8,31,0,3833.5682500000007,25.8,10
14603,12238.002,2,2016,8,31,0,3833.5682500000007,25.8,11
14604,11907.548999999999,2,2016,8,31,0,3833.5682500000007,25.8,12
14605,10417.927,2,2016,8,31,0,3833.5682500000007,30.8,13
14606,7685.878000000001,2,2016,8,31,0,3833.5682500000007,30.8,14
14607,4637.041,2,2016,8,31,0,3833.5682500000007,30.8,15
14608,2041.6529999999998,2,2016,8,31,0,3833.5682500000007,31.2,16
14609,446.462,2,2016,8,31,0,3833.5682500000007,31.2,17
14610,3.097,2,2016,8,31,0,3833.5682500000007,31.2,18
14611,0.008,2,2016,8,31,0,3833.5682500000007,26.1,19
14612,0.039,2,2016,8,31,0,3833.5682500000007,26.1,20
14613,0.024,2,2016,8,31,0,3833.5682500000007,26.1,21
14614,0.016,2,2016,8,31,0,3833.5682500000007,22.4,22
14615,0.008,2,2016,8,31,0,3833.5682500000007,22.4,23
14616,0.008,3,2016,9,1,0,3986.0579275147848,17.2,0
14617,0.016,3,2016,9,1,0,3986.0579275147848,19.1,1
14618,0.008,3,2016,9,1,0,3986.0579275147848,19.1,2
14619,0.008,3,2016,9,1,0,3986.0579275147848,19.1,3
14620,0.016,3,2016,9,1,0,3986.0579275147848,17.4,4
14621,349.469,3,2016,9,1,0,3986.0579275147848,17.4,5
14622,2049.614,3,2016,9,1,0,3986.0579275147848,17.4,6
14623,4992.628,3,2016,9,1,0,3986.0579275147848,19.3,7
14624,7742.201999999999,3,2016,9,1,0,3986.0579275147848,19.3,8
14625,9736.173,3,2016,9,1,0,3986.0579275147848,19.3,9
14626,10379.581,3,2016,9,1,0,3986.0579275147848,26.0,10
14627,9467.793,3,2016,9,1,0,3986.0579275147848,26.0,11
14628,8686.424,3,2016,9,1,0,3986.0579275147848,26.0,12
14629,6230.231,3,2016,9,1,0,3986.0579275147848,30.4,13
14630,1680.102,3,2016,9,1,0,3986.0579275147848,30.4,14
14631,971.3330000000001,3,2016,9,1,0,3986.0579275147848,30.4,15
14632,406.569,3,2016,9,1,0,3986.0579275147848,25.7,16
14633,46.294,3,2016,9,1,0,3986.0579275147848,25.7,17
14634,0.008,3,2016,9,1,0,3986.0579275147848,25.7,18
14635,0.016,3,2016,9,1,0,3986.0579275147848,18.7,19
14636,0.008,3,2016,9,1,0,3986.0579275147848,18.7,20
14637,0.008,3,2016,9,1,0,3986.0579275147848,18.7,21
14638,0.008,3,2016,9,1,0,3986.0579275147848,17.2,22
14639,0.016,3,2016,9,1,0,3986.0579275147848,17.2,23
14640,0.008,4,2016,9,2,0,2614.1055416666672,24.5,0
14641,0.008,4,2016,9,2,0,2614.1055416666672,16.4,1
14642,0.008,4,2016,9,2,0,2614.1055416666672,16.4,2
14643,0.008,4,2016,9,2,0,2614.1055416666672,16.4,3
14644,0.008,4,2016,9,2,0,2614.1055416666672,15.8,4
14645,131.483,4,2016,9,2,0,2614.1055416666672,15.8,5
14646,1196.43,4,2016,9,2,0,2614.1055416666672,15.8,6
14647,3153.4309999999996,4,2016,9,2,0,2614.1055416666672,17.6,7
14648,5782.3730000000005,4,2016,9,2,0,2614.1055416666672,17.6,8
14649,8520.964,4,2016,9,2,0,2614.1055416666672,17.6,9
14650,10119.454,4,2016,9,2,0,2614.1055416666672,23.0,10
14651,11158.995,4,2016,9,2,0,2614.1055416666672,23.0,11
14652,10786.052,4,2016,9,2,0,2614.1055416666672,23.0,12
14653,7543.183000000001,4,2016,9,2,0,2614.1055416666672,27.3,13
14654,5712.204000000001,4,2016,9,2,0,2614.1055416666672,27.3,14
14655,5101.187,4,2016,9,2,0,2614.1055416666672,27.3,15
14656,2419.098,4,2016,9,2,0,2614.1055416666672,29.1,16
14657,380.13599999999997,4,2016,9,2,0,2614.1055416666672,29.1,17
14658,0.309,4,2016,9,2,0,2614.1055416666672,29.1,18
14659,0.016,4,2016,9,2,0,2614.1055416666672,25.3,19
14660,0.008,4,2016,9,2,0,2614.1055416666672,25.3,20
14661,0.016,4,2016,9,2,0,2614.1055416666672,25.3,21
14662,0.008,4,2016,9,2,0,2614.1055416666672,24.5,22
14663,0.008,4,2016,9,2,0,2614.1055416666672,24.5,23
14664,0.016,5,2016,9,3,1,3000.2247916666674,18.5,0
14665,0.008,5,2016,9,3,1,3000.2247916666674,21.4,1
14666,0.008,5,2016,9,3,1,3000.2247916666674,21.4,2
14667,0.016,5,2016,9,3,1,3000.2247916666674,21.4,3
14668,0.008,5,2016,9,3,1,3000.2247916666674,18.5,4
14669,333.142,5,2016,9,3,1,3000.2247916666674,18.5,5
14670,2470.731,5,2016,9,3,1,3000.2247916666674,18.5,6
14671,5725.638000000001,5,2016,9,3,1,3000.2247916666674,20.4,7
14672,8779.54,5,2016,9,3,1,3000.2247916666674,20.4,8
